lsoa_code,lsoa_name,lsoa21nmw,bng_e,bng_n,lat,long,global_id,local_authority,area_km2,betting_shop_count,imd_score,imd_rank,imd_decile,income_score,income_rank,income_decile,population,shoplifting_rate_1000,theft_from_person_rate_1000,betting_shops_1000,betting_shop_density_km2,population_density,log_population,theft_count,shoplifting_count,theft_from_person_count,bicycle_theft_count,other_theft_count,theft_rate_1000
E01004245,Tower Hamlets 018A,NA,538811,181464,51.51504898071289,-8.800000068731606e-4,{BA9A1F07-FF74-47F0-8563-DEEAC549D4F4},Tower Hamlets,0.2140933278426202,0,28.405,9098,3,0.44,4065,2,3228,0.6195786864931846,1.2391573729863692,0,0,15077.536663696965,8.07961802938984,26,2,4,0,20,8.0545229244114
E01004247,Tower Hamlets 020C,NA,538056,181175,51.51264190673828,-0.01186999958008527,{91E15ED2-3A66-4A7B-8201-DD36F4D6F40E},Tower Hamlets,0.11912270936698086,1,43.751,3648,2,0.568,1329,1,2719,14.71129091577786,7.723427730783376,0.3677822728944465,8.3947049669539,22825.202805147652,7.908019444632471,93,40,21,3,29,34.20375137918352
E01004248,Tower Hamlets 018C,NA,538087,181904,51.51919174194336,-0.01114000007510185,{3444E320-F682-4DF1-A94B-A8A98C681786},Tower Hamlets,0.10611629643258172,0,50.906,2206,1,0.644,471,1,1934,0,5.170630816959669,0,0,18225.28739710321,7.56734567601324,27,0,10,0,17,13.960703205791106
E01004249,Tower Hamlets 018D,NA,538141,181612,51.51654815673828,-0.01047000009566545,{4D4ACB98-982B-4FE8-B3ED-5666C7DD0E81},Tower Hamlets,0.18187989532483229,0,45.539,3256,1,0.584,1096,1,2388,19.262981574539364,3.3500837520938025,0,0,13129.543514059653,7.778211474512493,76,46,8,2,20,31.825795644891123
E01004251,Tower Hamlets 023A,NA,536674,181342,51.51448059082031,-0.03170999884605408,{2CA1A656-70B9-4818-A782-9D7F5576E3C8},Tower Hamlets,0.12734404703376542,0,35.438,6008,2,0.493,2678,1,2746,25.491624180626367,5.462490895848507,0,0,21563.63068366985,7.917900586327916,139,70,15,20,34,50.619082301529495
E01004255,Tower Hamlets 023C,NA,536973,180854,51.5100212097168,-0.02758999913930893,{16A8B0B8-914A-458B-AB60-B9D140E88EAF},Tower Hamlets,0.09388884824010171,1,40.668,4417,2,0.514,2211,1,1754,1.7103762827822122,10.262257696693274,0.5701254275940707,10.650892185222068,18681.664892879508,7.469654172932128,33,3,18,3,9,18.81413911060433
E01004256,Tower Hamlets 024C,NA,537351,180784,51.509300231933594,-0.02216999977827072,{1DD72903-5C16-405D-99B5-3E6F35E9CF58},Tower Hamlets,0.14313967397099134,0,46.867,2972,1,0.586,1067,1,1802,0.5549389567147613,6.659267480577136,0,0,12589.10230831735,7.496652438168283,28,1,12,2,13,15.538290788013319
E01004257,Tower Hamlets 024D,NA,537783,180801,51.50934982299805,-0.01594999991357326,{ED020A17-3B1F-49A7-9840-86BD28AAFEF9},Tower Hamlets,0.12563374099390953,1,47.337,2876,1,0.624,628,1,2290,0.4366812227074236,6.11353711790393,0.4366812227074236,7.959645172457915,18227.587444928624,7.736307096548285,35,1,14,3,17,15.283842794759824
E01004258,Tower Hamlets 023D,NA,536663,180770,51.50933837890625,-0.03209000080823898,{B379E871-0631-4477-8D93-5B32B9F8320C},Tower Hamlets,0.09587202985478133,0,17.571,16769,5,0.234,13324,4,1479,0,8.113590263691684,0,0,15426.81428817416,7.2991214627108,27,0,12,8,7,18.255578093306287
E01004259,Tower Hamlets 007A,NA,535297,182866,51.52849960327149,-0.0509600006043911,{9A83BA0B-4B15-419F-97A5-3D1A0ED5D469},Tower Hamlets,0.13323377332940187,0,28.552,9011,3,0.35,7200,3,1780,8.98876404494382,6.741573033707866,0,0,13359.975894394276,7.484368643286131,62,16,12,8,26,34.8314606741573
E01004260,Tower Hamlets 007B,NA,535620,182823,51.52804183959961,-0.04631999880075455,{262894DF-895E-4909-B436-9F318E5A28ED},Tower Hamlets,0.0981813169956226,1,40.685,4413,2,0.521,2073,1,1796,13.3630289532294,2.2271714922048997,0.5567928730512249,10.185237177502772,18292.68597079498,7.493317248862145,43,24,4,2,13,23.942093541202674
E01004263,Tower Hamlets 007C,NA,535620,182435,51.52455139160156,-0.04647000133991241,{74C95AAA-A378-47B6-A907-9BA86A7D39D8},Tower Hamlets,0.081495203371968,0,42.432,3959,2,0.55,1592,1,1438,1.3908205841446453,4.172461752433936,0,0,17645.21027619928,7.271008538280992,27,2,6,2,17,18.776077885952713
E01004264,Tower Hamlets 010C,NA,536100,182088,51.52132034301758,-0.03968999907374382,{6DC7DB5F-30FF-496F-9197-3B5471BEE919},Tower Hamlets,0.06075616559848981,0,47.298,2880,1,0.619,694,1,1536,0,1.953125,0,0,25281.38477583878,7.336936913707618,15,0,3,1,11,9.765625
E01004266,Tower Hamlets 007D,NA,535334,183047,51.530120849609375,-0.05034999921917915,{3C6FB9CD-59FC-4B7D-B1FD-9ACE101715EF},Tower Hamlets,0.08214206489776169,0,29.541,8498,3,0.404,5182,2,1411,0.7087172218284905,4.252303330970943,0,0,17177.55697712499,7.252053951852814,17,1,6,1,9,12.048192771084338
E01004267,Tower Hamlets 012D,NA,537214,182585,51.52552032470703,-0.02345000021159649,{A514268C-46F3-42B6-A2F6-4CE6B41D81B7},Tower Hamlets,0.21073362494419023,0,33.138,6878,3,0.408,5054,2,2320,5.172413793103448,16.379310344827587,0,0,11009.159077553088,7.749322464660356,83,12,38,6,27,35.775862068965516
E01004268,Tower Hamlets 012E,NA,536982,182597,51.52568054199219,-0.02677999995648861,{DEF75FCC-790E-4E76-9624-00459B0104B6},Tower Hamlets,0.05163263115915376,0,37.753,5222,2,0.515,2205,1,1891,6.874669487043892,4.759386567953464,0,0,36624.126207535934,7.544861068658458,34,13,9,2,10,17.979904812268643
E01004270,Tower Hamlets 014B,NA,536616,181984,51.520259857177734,-0.03229000046849251,{74142A0D-2AA5-4B71-A9FE-52C771947A5D},Tower Hamlets,0.2933414056047292,0,24.945,11150,4,0.304,9332,3,2526,0.7917656373713381,9.105304829770388,0,0,8611.126665847258,7.8343923029104365,57,2,23,9,23,22.565320665083135
E01004271,Tower Hamlets 014C,NA,536834,181884,51.519309997558594,-0.02919000014662742,{320F073A-3787-4D8D-A716-4ED4966021CE},Tower Hamlets,0.0959051804431933,0,29.784,8384,3,0.469,3268,1,2532,0,5.134281200631912,0,0,26401.076441326943,7.836764783264067,74,0,13,28,33,29.225908372827806
E01004272,Tower Hamlets 014D,NA,537107,181746,51.51800155639648,-0.02531000040471553,{A75380C5-DA41-421F-8F88-486603B39CBD},Tower Hamlets,0.09468826957346894,0,41.976,4069,2,0.575,1219,1,2791,0,3.941239699032604,0,0,29475.6680270142,7.934155233536322,18,0,11,2,5,6.449301325689716
E01004274,Tower Hamlets 031A,NA,537446,178636,51.48997116088867,-0.02164000086486339,{B2D2907C-2370-4676-8FF6-15548C6B0F52},Tower Hamlets,0.08484602375629777,0,31.206,7716,3,0.399,5349,2,1900,0,2.1052631578947367,0,0,22393.506682851137,7.549609165154532,21,0,4,1,16,11.052631578947368
E01004275,Tower Hamlets 031B,NA,537756,178545,51.48907852172851,-0.01721999980509281,{627B18FD-996A-4903-988B-8456B5EC7B62},Tower Hamlets,0.13881233845180482,0,23.276,12258,4,0.359,6829,3,2712,0,0.3687315634218289,0,0,19537.168167090545,7.905441649060286,15,0,1,1,13,5.530973451327434
E01004276,Tower Hamlets 031C,NA,537646,178360,51.487449645996094,-0.01886999979615211,{377EBF7B-867C-4B48-A99A-07B9088CA6E2},Tower Hamlets,0.08181949217544496,0,6.238,29477,9,0.085,28167,9,1996,0,0.501002004008016,0,0,24395.16485533779,7.59890045687141,4,0,1,0,3,2.004008016032064
E01004277,Tower Hamlets 033A,NA,537669,180374,51.50553894042969,-0.01775999926030636,{7D65D79E-9B88-4ED2-9FFB-D4450238A550},Tower Hamlets,0.4371161559125775,0,8.39,26984,8,0.087,27787,9,1712,66.58878504672897,18.69158878504673,0,0,3916.5790988114313,7.445417556701687,258,114,32,21,91,150.70093457943926
E01004280,Tower Hamlets 032A,NA,537223,179307,51.49605941772461,-0.02459000051021576,{6D91ABD1-ACB0-4940-B229-E25DDA553953},Tower Hamlets,0.13778383969337565,0,27.709,9476,3,0.413,4907,2,1918,2.6068821689259645,2.085505735140772,0,0,13920.355277283026,7.559038255443384,19,5,4,0,10,9.906152241918665
E01004281,Tower Hamlets 031D,NA,537707,178871,51.49201965332031,-0.01779000088572502,{C4ED03D4-F7A3-4CF4-85BB-77D08D86CCD9},Tower Hamlets,0.12569104391066543,0,11.418,23276,7,0.175,17688,6,1932,0,0.5175983436853002,0,0,15371.023582023585,7.566311014772463,5,0,1,1,3,2.587991718426501
E01004283,Tower Hamlets 016A,NA,535543,181697,51.517940521240234,-0.04786000028252601,{BFA96D28-6340-4447-ADAC-76F54ED41267},Tower Hamlets,0.1510993017915543,0,41.034,4333,2,0.535,1828,1,2352,0,2.976190476190476,0,0,15565.922357766083,7.763021309018518,30,0,7,9,14,12.755102040816327
E01004286,Tower Hamlets 019C,NA,536239,181363,51.5147705078125,-0.03796000033617019,{C449A00E-7FF6-47CD-9292-D57DFE68FB8A},Tower Hamlets,0.1559680507186232,0,38.909,4894,2,0.432,4299,2,2580,12.4031007751938,3.10077519379845,0,0,16541.849360254506,7.855544677915663,63,32,8,6,17,24.41860465116279
E01004287,Tower Hamlets 016B,NA,535322,181414,51.51544952392578,-0.05115000158548355,{A3FC1B05-2E72-48E9-975D-095E28F092F6},Tower Hamlets,0.08513782583985105,0,42.945,3838,2,0.649,430,1,2416,0,2.4834437086092715,0,0,28377.515824101843,7.789868559054706,18,0,6,2,10,7.450331125827814
E01004288,Tower Hamlets 019D,NA,535915,181367,51.514888763427734,-0.04262999817728996,{571B2AE1-F47A-4FDA-B56D-95091DE9E6B4},Tower Hamlets,0.10275743528831656,0,44.119,3567,2,0.556,1492,1,1744,1.720183486238532,2.86697247706422,0,0,16972.007865967935,7.463936604468925,16,3,5,0,8,9.174311926605505
E01004289,Tower Hamlets 016C,NA,535629,181339,51.51470184326172,-0.04676000028848648,{333CE3EE-F5D6-427B-BD9F-E3F93291A922},Tower Hamlets,0.10501467210815474,0,38.598,4969,2,0.454,3678,2,1987,1.0065425264217414,5.5359838953195775,0,0,18921.165586781877,7.594381242551817,24,2,11,1,10,12.078510317060896
E01004290,Tower Hamlets 016D,NA,535633,181971,51.52037811279297,-0.04645999893546104,{12854EC2-46D0-4255-B333-62322BB53ABA},Tower Hamlets,0.10262433067609544,1,31.305,7672,3,0.404,5186,2,2086,4.314477468839885,11.505273250239693,0.47938638542665385,9.74427792524383,20326.563752058628,7.643003635560718,66,9,24,8,25,31.639501438159154
E01004291,Tower Hamlets 027A,NA,534850,180184,51.50450897216797,-0.05841999873518944,{3E3187A9-4481-40E3-9FC8-DA5274953F74},Tower Hamlets,0.1144136273997158,0,11.483,23180,7,0.163,18774,6,2000,7.5,3,0,0,17480.435202117962,7.600902459542082,44,15,6,11,12,22
E01004292,Tower Hamlets 026A,NA,534528,180404,51.506561279296875,-0.06296999752521515,{27238B6A-F707-430C-8434-E0EFE169E160},Tower Hamlets,0.14999467926423438,0,5.462,30381,10,0.089,27611,9,1669,0,5.392450569203115,0,0,11127.061361022332,7.419979923661835,19,0,9,2,8,11.384062312762133
E01004293,Tower Hamlets 027B,NA,533994,180440,51.50701141357422,-0.07064999639987946,{CB7C18D9-ABFB-48C3-B6FD-AB26D7F41A7C},Tower Hamlets,0.3293040341391188,0,7.925,27562,9,0.119,23568,7,2078,8.662175168431183,56.304138594802694,0,0,6310.277994110821,7.639161171659173,276,18,116,25,117,132.82001924927818
E01004295,Tower Hamlets 026C,NA,534493,180834,51.510440826416016,-0.06330999732017517,{B2FE07DC-BAEF-4F63-8E3F-710DD2BED3DE},Tower Hamlets,0.0813976440152612,0,39.106,4826,2,0.602,868,1,2103,16.64289110794104,3.804089396100808,0,0,25836.128618239974,7.6511201757027,60,35,8,1,16,28.530670470756064
E01004296,Tower Hamlets 026D,NA,534869,180526,51.5075798034668,-0.05801999941468239,{904EEE77-E240-4F65-A942-DDB65FE93FCF},Tower Hamlets,0.13513339124802873,0,26.423,10228,4,0.397,5435,2,2517,0.3972983710766786,1.5891934843067144,0,0,18626.040364666103,7.830822995135316,29,1,4,8,16,11.521652761223677
E01004297,Tower Hamlets 027C,NA,535196,180494,51.50720977783203,-0.05332000181078911,{05F74D88-2FE8-455F-9030-527080EA3E1F},Tower Hamlets,0.11741285063871092,0,8.171,27253,9,0.113,24251,8,1911,1.0465724751439038,2.0931449502878077,0,0,16275.901569584625,7.555381944240273,20,2,4,8,6,10.465724751439037
E01004298,Tower Hamlets 022A,NA,535219,181129,51.512908935546875,-0.05274999886751175,{A4E1C35B-9042-446A-813B-1ABA4BE78920},Tower Hamlets,0.09188126265602677,0,50.194,2338,1,0.578,1178,1,1706,0,3.5169988276670576,0,0,18567.441833997247,7.441906728051625,21,0,6,4,11,12.3094958968347
E01004300,Tower Hamlets 022B,NA,535505,180904,51.51081848144531,-0.04870999976992607,{88177A20-3A3D-4FF0-A4FC-FC19D63FB92F},Tower Hamlets,0.05225803686824627,0,48.277,2678,1,0.591,991,1,1460,0,2.73972602739726,0,0,27938.28638609164,7.286191714702382,17,0,4,4,9,11.643835616438357
E01004301,Tower Hamlets 025B,NA,534819,180910,51.51103973388672,-0.05858999863266945,{8A4A8091-77DF-48E9-B53E-BE3CE9AA32FE},Tower Hamlets,0.0819052662300542,0,45.921,3192,1,0.578,1181,1,1432,1.3966480446927374,15.363128491620111,0,0,17483.613275583786,7.266827347520591,37,2,22,4,9,25.837988826815643
E01004302,Tower Hamlets 025C,NA,535060,180963,51.51145935058594,-0.05510000139474869,{5EC70F35-6796-4FD4-B15F-D4B8E8C56AB0},Tower Hamlets,0.04961043601687625,1,45.534,3257,1,0.557,1476,1,1668,0.5995203836930455,9.592326139088728,0.5995203836930455,20.15704920754626,33621.95807818716,7.419380582918692,43,1,16,4,22,25.779376498800957
E01004303,Tower Hamlets 025D,NA,535711,180876,51.510520935058594,-0.04575999826192856,{B071A0DF-2B08-45B9-BC44-7FD422F22C04},Tower Hamlets,0.21811816538632045,0,32.13,7318,3,0.431,4349,2,3016,0.6631299734748011,7.294429708222812,0,0,13827.367356855424,8.011686729127847,51,2,22,7,20,16.909814323607428
E01004304,Tower Hamlets 022C,NA,534778,181114,51.51287841796875,-0.05909999832510948,{FD809977-F469-4382-BCF8-E77C595D7082},Tower Hamlets,0.10296393986854747,0,44.952,3364,1,0.564,1374,1,2230,10.31390134529148,8.968609865470851,0,0,21658.067891020943,7.709756864454165,80,23,20,5,32,35.874439461883405
E01004305,Tower Hamlets 022D,NA,535584,181067,51.51227188110352,-0.04751000180840492,{340EC61D-137D-407C-A86B-FC22D96D390E},Tower Hamlets,0.09115736003124796,0,43.9,3619,2,0.597,910,1,1911,1.5698587127158556,5.7561486132914705,0,0,20963.74883328045,7.555381944240273,24,3,11,2,8,12.558869701726845
E01004306,Tower Hamlets 015A,NA,533918,181874,51.519920349121094,-0.07119999825954437,{E777B67B-F6BB-4218-9D38-9A5FD9E9CC8C},Tower Hamlets,0.12179720657390727,0,36.117,5760,2,0.387,5779,2,2019,16.840019811788014,33.184744923229324,0,0,16576.73485947199,7.610357618312838,200,34,67,20,79,99.05894006934125
E01004307,Tower Hamlets 015B,NA,533630,181888,51.520111083984375,-0.07534000277519226,{DB1C2091-0802-410A-8240-E86D362F3062},Tower Hamlets,0.21477245273727863,0,16.323,17906,6,0.125,22768,7,2428,91.84514003294892,88.55024711696869,0,0,11304.987995690775,7.794823152179389,731,223,214,28,266,301.0708401976936
E01004308,Tower Hamlets 015C,NA,534250,181927,51.520320892333984,-0.06639999896287918,{769F23C8-80B7-4D8D-9D71-AA64E0D47BBF},Tower Hamlets,0.08335813253860404,0,35.155,6123,2,0.423,4569,2,1424,0.7022471910112359,4.915730337078651,0,0,17082.916287028507,7.261225091971921,22,1,7,1,13,15.44943820224719
E01004309,Tower Hamlets 015D,NA,534207,181631,51.517669677734375,-0.06712999939918518,{F3C05129-F8D8-4008-8312-D3905B358F38},Tower Hamlets,0.12670864391255285,3,47.715,2794,1,0.571,1279,1,3194,0.939261114589856,29.117094552285536,0.939261114589856,23.676364195566883,25207.435746880208,8.069029328774958,198,3,93,20,82,61.991233562930496
E01004310,Tower Hamlets 015E,NA,533774,181442,51.51607131958008,-0.07344000041484833,{33AEA61C-889D-4A76-9301-B56AE799BCB1},Tower Hamlets,0.09176331201816862,1,33.152,6873,3,0.391,5642,2,2264,1.7667844522968197,11.042402826855124,0.4416961130742049,10.897601427049686,24672.16963084049,7.724888439323074,103,4,25,16,58,45.494699646643106
E01004311,Tower Hamlets 006A,NA,533740,182821,51.52846908569336,-0.07339999824762344,{D8D27EB5-189A-4357-92B8-D81383FCCBA4},Tower Hamlets,0.08474907969695702,0,32.818,7026,3,0.471,3226,1,1922,1.5608740894901143,53.590010405827265,0,0,22678.712345580912,7.561121589530238,145,3,103,8,31,75.44224765868887
E01004312,Tower Hamlets 009A,NA,534053,182598,51.526390075683594,-0.06898000091314316,{31F421E1-5A26-4626-ADE5-BC3311755FFD},Tower Hamlets,0.06957539528436958,0,41.617,4179,2,0.535,1824,1,1613,0,2.479851208927464,0,0,23183.483089205925,7.385851078125209,12,0,4,2,6,7.439553626782393
E01004313,Tower Hamlets 009B,NA,534247,182618,51.52653121948242,-0.06617999821901321,{D7687D3E-A5A3-432F-B731-8D4434AF3549},Tower Hamlets,0.0821298626995578,0,37.223,5371,2,0.505,2415,1,2179,4.130335016062414,11.01422670949977,0,0,26531.15357042637,7.68662133494462,75,9,24,14,28,34.419458467186786
E01004315,Tower Hamlets 006C,NA,533781,182599,51.52647018432617,-0.07289999723434448,{B03D683E-3A8A-4341-A104-CD6CC4A96DAF},Tower Hamlets,0.0955846802770159,1,31.005,7807,3,0.343,7473,3,1586,4.4136191677175285,15.132408575031526,0.6305170239596469,10.461927550543452,16592.617095161917,7.368970402194793,62,7,24,10,21,39.09205548549811
E01004316,Tower Hamlets 009C,NA,533608,182487,51.5255012512207,-0.0754299983382225,{7ECF9278-BCCD-4CCD-9D0D-75D39FA0E20A},Tower Hamlets,0.03523082112461142,0,41.511,4209,2,0.402,5263,2,1092,24.725274725274723,24.725274725274723,0,0,30995.58753222344,6.9957661563048505,105,27,27,9,42,96.15384615384616
E01004319,Tower Hamlets 021A,NA,534442,181080,51.51266098022461,-0.06395000219345093,{269C5DD1-7682-4170-8EAD-4DB48BDC8529},Tower Hamlets,0.08971848695124336,0,35.858,5853,2,0.499,2558,1,2579,0,1.5509887553315238,0,0,28745.46916291101,7.855157005881344,11,0,4,0,7,4.2652190771616905
E01004321,Tower Hamlets 021C,NA,534546,181409,51.51559066772461,-0.06233000010251999,{4C6BA752-D9E8-4CA6-AB9F-8D9307F4E19C},Tower Hamlets,0.1042247461394756,0,37.217,5378,2,0.457,3591,2,2373,0,11.378002528445007,0,0,22768.105348267334,7.771910256435763,73,0,27,15,31,30.762747576906868
E01004322,Tower Hamlets 017A,NA,534869,181755,51.51861953735352,-0.05754999816417694,{527230C1-4836-4A0D-B5FB-A16AE8CC5994},Tower Hamlets,0.141790082664154,1,45.199,3313,1,0.666,339,1,1948,1.026694045174538,58.521560574948666,0.513347022587269,7.0526794343481285,13738.619538110155,7.57455848420248,241,2,114,32,93,123.71663244353184
E01004323,Tower Hamlets 017B,NA,535002,181549,51.51673889160156,-0.05570999905467033,{23246F1E-6DD0-49D9-A3B0-061AE56C821E},Tower Hamlets,0.07066483025757718,0,35.934,5823,2,0.44,4068,2,1685,0,1.7804154302670625,0,0,23844.95927971641,7.429520842786462,14,0,3,1,10,8.30860534124629
E01004324,Tower Hamlets 017C,NA,535202,181745,51.51845169067383,-0.05274999886751175,{1E0E04EB-A154-4619-BA7D-82C8BDE1A483},Tower Hamlets,0.07610262150868616,0,42.919,3844,2,0.537,1802,1,1779,0,1.1242270938729624,0,0,23376.33007552768,7.483806687665835,12,0,2,1,9,6.745362563237774
E01004326,Tower Hamlets 017D,NA,534884,181407,51.5154914855957,-0.0574599988758564,{570F6689-54CC-4D65-B869-2EDC4D1F286F},Tower Hamlets,0.08374496841504425,2,36.528,5619,2,0.442,4009,2,1978,32.355915065722954,4.550050556117291,1.0111223458038423,23.88203181459094,23619.32946463044,7.589841512182657,109,64,9,5,31,55.106167846309404
E01004327,Waltham Forest 028A,NA,539666,186305,51.5583381652832,0.01334999967366457,{DE855CBF-AC2B-4332-9E57-7772A607A410},Waltham Forest,0.11700305645230412,0,26.426,10224,4,0.314,8885,3,1495,0,0,0,0,12777.443985913576,7.309881485824787,8,0,0,2,6,5.351170568561873
E01004328,Waltham Forest 028B,NA,539220,186043,51.55609893798828,0.00681699998676776,{7B00F2FD-CD1A-4173-B95A-FDF3DE95A896},Waltham Forest,0.10321454290472576,0,25.91,10531,4,0.292,9983,3,1800,0.5555555555555556,8.88888888888889,0,0,17439.40291109486,7.495541943884256,43,1,16,2,24,23.88888888888889
E01004329,Waltham Forest 028C,NA,539851,186071,51.55619812011719,0.01592399924993515,{E7F7B83C-E200-41B1-9EAA-D54453BC8113},Waltham Forest,0.11604951166437194,0,24.652,11334,4,0.309,9092,3,1810,0,1.1049723756906078,0,0,15596.79118025693,7.501082124259871,18,0,2,5,11,9.944751381215468
E01004330,Waltham Forest 028D,NA,539500,186066,51.55624008178711,0.01086200028657913,{A8E7EE7B-63AD-4F52-8791-246F45A0DDAE},Waltham Forest,0.09533939481664276,0,17.297,17010,6,0.217,14454,5,1589,0.6293266205160478,1.8879798615481436,0,0,16666.772461226272,7.370860166536716,19,1,3,2,13,11.95720578980491
E01004331,Waltham Forest 028E,NA,539999,185894,51.554569244384766,0.01798699982464313,{39DF8D31-173D-48C6-AD62-E971675AB570},Waltham Forest,0.10619281715284382,0,30.697,7950,3,0.386,5816,2,1622,0,1.8495684340320593,0,0,15274.102745249218,7.3914152346753585,9,0,3,1,5,5.548705302096177
E01004332,Waltham Forest 028F,NA,539349,185675,51.55276107788086,0.00853100046515464,{FCED7794-99B0-49CE-A77D-D8C87A3C0FF7},Waltham Forest,0.11504393991709087,1,30.341,8113,3,0.348,7304,3,1900,0,3.1578947368421053,0.5263157894736842,8.692330953900514,16515.428812410977,7.549609165154532,25,0,6,2,17,13.157894736842104
E01004333,Waltham Forest 024A,NA,539543,186778,51.56262969970703,0.01176500041037798,{2A02B44E-0F3E-4770-BA68-EB13CA449F52},Waltham Forest,0.09975828765819036,0,29.115,8724,3,0.396,5461,2,1649,1.8192844147968463,3.0321406913280775,0,0,16529.954941188425,7.407924322559599,27,3,5,5,14,16.37355973317162
E01004334,Waltham Forest 024B,NA,539481,186515,51.560279846191406,0.0107669997960329,{6CB263CD-3EAD-4D04-9A88-A936A8ACB125},Waltham Forest,0.10726765931666644,0,39.225,4787,2,0.483,2922,1,1895,6.860158311345646,4.221635883905013,0,0,17666.088847951298,7.546974117516527,40,13,8,1,18,21.108179419525065
E01004335,Waltham Forest 027A,NA,538906,185853,51.55447006225586,0.00221600010991096,{EDD49EF1-1C73-4680-910E-3EEF53DC2F4E},Waltham Forest,0.11990627537772246,0,39.88,4609,2,0.468,3303,1,1613,0.6199628022318661,2.479851208927464,0,0,13452.173332203109,7.385851078125209,15,1,4,3,7,9.299442033477991
E01004336,Waltham Forest 026A,NA,538279,185689,51.55315017700195,-0.00688999984413385,{8C288B35-1196-4412-847D-0E21F3F00EFD},Waltham Forest,0.21641633048370387,0,31.437,7617,3,0.328,8178,3,1622,0,12.330456226880395,0,0,7494.813336751112,7.3914152346753585,43,0,20,5,18,26.51048088779285
E01004337,Waltham Forest 027B,NA,538670,185636,51.552581787109375,-0.00127000000793486,{1F9DD3A9-810D-49A0-8494-488F2C26F73A},Waltham Forest,0.11422791453080763,0,32.921,6983,3,0.446,3873,2,1780,0,1.6853932584269664,0,0,15582.881008651597,7.484368643286131,19,0,3,1,15,10.674157303370787
E01004338,Waltham Forest 027C,NA,538576,185885,51.554840087890625,-0.0025299999397248,{582ED3B7-7A99-4210-9E42-4B6213FA8A3B},Waltham Forest,0.0912200842545005,0,22.574,12734,4,0.246,12508,4,1952,0,0,0,0,21398.79628431383,7.576609766973037,5,0,0,0,5,2.5614754098360653
E01004339,Waltham Forest 027D,NA,539174,186801,51.56291961669922,0.00645399978384375,{4849B0EB-E0B4-4153-9BD0-D7C6A6305CA0},Waltham Forest,0.10417005669020978,0,19.972,14742,5,0.268,11218,4,1776,0.5630630630630631,1.6891891891891893,0,0,17049.045152021252,7.4821189235521155,11,1,3,2,5,6.193693693693694
E01004340,Waltham Forest 027E,NA,538789,186278,51.558319091796875,6.970000104047358e-4,{2383D88E-B61B-4B27-A93B-C7A52BDA1800},Waltham Forest,0.26034143521507885,0,34.13,6493,2,0.429,4407,2,1833,0,1.0911074740861977,0,0,7040.753994790275,7.513709247839705,15,0,2,3,10,8.183306055646481
E01004341,Waltham Forest 027F,NA,539112,186035,51.556060791015625,0.00525700021535158,{869AE027-71EE-4B55-9ECD-7E3B47A39CB5},Waltham Forest,0.150350307553577,1,34.935,6193,2,0.415,4843,2,2008,12.948207171314742,4.482071713147411,0.4980079681274901,6.651133717459488,13355.476504658653,7.60489448081162,60,26,9,5,20,29.880478087649404
E01004342,Waltham Forest 011A,NA,537725,190181,51.593650817871094,-0.01310999970883131,{7E3B1330-18DA-4B5E-92AE-2764830338DC},Waltham Forest,0.3594406051415782,1,23.965,11798,4,0.324,8388,3,2041,0,5.879470847623714,0.4899559039686428,2.782100813585363,5678.267760527726,7.621195162809845,51,0,12,18,21,24.987751102400786
E01004343,Waltham Forest 008A,NA,538222,190996,51.60084915161133,-0.0056199999526143,{E41FADB7-1724-42E7-8D27-C0C6DFFEC247},Waltham Forest,0.2734746754418245,0,13.478,20939,7,0.174,17726,6,1788,0,1.6778523489932886,0,0,6538.082537665745,7.488852955733459,16,0,3,1,12,8.94854586129754
E01004344,Waltham Forest 008B,NA,537686,190912,51.6002311706543,-0.0133899999782443,{687B2C41-1929-4148-A31D-A579F3A61B3F},Waltham Forest,0.3823198478747811,0,26.494,10195,4,0.34,7610,3,1878,0.5324813631522897,4.259850905218317,0,0,4912.117459868549,7.537962659768208,24,1,8,3,12,12.779552715654951
E01004345,Waltham Forest 010A,NA,538070,190648,51.59775924682617,-0.00795000046491623,{34FE41CE-B7FC-4FC6-BE2C-7F2D09C1FD05},Waltham Forest,0.1418693645629013,0,20.686,14184,5,0.273,10975,4,1794,0,0,0,0,12645.436211879172,7.492203042618741,12,0,0,0,12,6.688963210702341
E01004346,Waltham Forest 011B,NA,537195,190688,51.59833908081055,-0.02056000009179115,{2BEEDCCB-EB27-4C8E-A41C-436BF6327854},Waltham Forest,0.1851491575011988,0,15.218,19082,6,0.244,12653,4,1735,1.7291066282420748,6.916426512968299,0,0,9370.823088885869,7.45876269238096,36,3,12,4,17,20.749279538904897
E01004347,Waltham Forest 011C,NA,537282,190367,51.595428466796875,-0.0194300003349781,{37F9CB4C-FBDA-45E8-8AE6-A9BF450274BC},Waltham Forest,0.23008230261658527,1,14.861,19475,6,0.232,13435,4,2152,0,3.717472118959108,0.4646840148698885,4.346270828427966,9353.174822776982,7.674152921281675,29,0,8,8,13,13.475836431226766
E01004348,Waltham Forest 010B,NA,538164,190199,51.593711853027344,-0.00676999986171722,{48387E66-88A9-490A-816A-68024CABD4EC},Waltham Forest,0.2693510635338323,0,21.066,13872,5,0.28,10598,4,2956,0,4.059539918809201,0,0,10974.525072289927,7.991592282068092,36,0,12,4,20,12.178619756427604
